user_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,clv_hist_items,clv_value,rfm_cluster,dept_cluster
850,136.0,1,16,1,1,3,113,Others,16,48.0,1,1
852,88.0,5,79,5,5,5,555,Champions,79,237.0,3,2
853,138.0,1,5,1,1,1,111,Hibernating,5,15.0,1,1
854,131.0,4,29,2,5,4,254,At Risk,29,87.0,0,2
855,95.0,3,56,5,4,5,545,Champions,56,168.0,0,2
857,137.0,1,15,1,1,3,113,Others,15,45.0,1,0
858,124.0,2,3,3,3,1,331,Others,3,9.0,1,0
864,133.0,1,4,2,1,1,211,Hibernating,4,12.0,1,2
866,126.0,1,25,3,1,4,314,Others,25,75.0,1,2
868,99.0,9,52,5,5,5,555,Champions,52,156.0,3,2
869,110.0,1,11,5,1,3,513,Recent Customers,11,33.0,2,2
870,106.0,4,61,5,5,5,555,Champions,61,183.0,0,2
874,132.0,1,9,2,1,2,212,Hibernating,9,27.0,1,1
877,2.0,5,55,5,5,5,555,Champions,55,165.0,3,2
879,132.0,2,21,2,3,4,234,Others,21,63.0,1,1
880,131.0,4,14,2,5,3,253,At Risk,14,42.0,0,3
882,134.0,1,2,2,1,1,211,Hibernating,2,6.0,1,1
883,133.0,1,2,2,1,1,211,Hibernating,2,6.0,1,1
885,133.0,1,14,2,1,3,213,Others,14,42.0,1,1
886,92.0,2,7,5,3,2,532,Others,7,21.0,2,2
887,111.0,3,45,4,4,5,445,Champions,45,135.0,0,2
888,140.0,1,25,1,1,4,114,Others,25,75.0,1,2
890,126.0,2,29,3,3,4,334,Loyal Customers,29,87.0,1,2
892,138.0,1,6,1,1,1,111,Hibernating,6,18.0,1,1
893,110.0,3,17,5,4,3,543,Loyal Customers,17,51.0,0,0
894,100.0,4,102,5,5,5,555,Champions,102,306.0,3,0
896,104.0,2,14,5,3,3,533,Loyal Customers,14,42.0,2,2
898,100.0,3,10,5,4,2,542,Others,10,30.0,2,2
901,140.0,1,3,1,1,1,111,Hibernating,3,9.0,1,4
906,110.0,1,15,5,1,3,513,Recent Customers,15,45.0,2,2
907,136.0,1,12,1,1,3,113,Others,12,36.0,1,2
908,110.0,1,45,5,1,5,515,Recent Customers,45,135.0,2,2
910,140.0,2,5,1,3,1,131,Others,5,15.0,1,0
911,135.0,1,14,1,1,3,113,Others,14,42.0,1,2
914,100.0,6,59,5,5,5,555,Champions,59,177.0,3,0
915,129.0,1,14,2,1,3,213,Others,14,42.0,1,2
916,140.0,1,3,1,1,1,111,Hibernating,3,9.0,1,3
917,132.0,1,22,2,1,4,214,Others,22,66.0,1,0
920,137.0,1,5,1,1,1,111,Hibernating,5,15.0,1,1
928,110.0,1,2,5,1,1,511,Recent Customers,2,6.0,2,3
933,128.0,2,10,2,3,2,232,Others,10,30.0,1,2
936,122.0,1,4,3,1,1,311,Hibernating,4,12.0,1,0
937,137.0,1,4,1,1,1,111,Hibernating,4,12.0,1,2
938,100.0,2,4,5,3,1,531,Others,4,12.0,2,1
942,108.0,3,19,5,4,4,544,Champions,19,57.0,0,2
943,140.0,1,4,1,1,1,111,Hibernating,4,12.0,1,0
947,134.0,1,7,2,1,2,212,Hibernating,7,21.0,1,1
949,124.0,1,2,3,1,1,311,Hibernating,2,6.0,1,1
950,139.0,1,1,1,1,1,111,Hibernating,1,3.0,1,3
951,95.0,2,29,5,3,4,534,Loyal Customers,29,87.0,2,0
957,138.0,1,8,1,1,2,112,Hibernating,8,24.0,1,1
958,106.0,2,43,5,3,5,535,Loyal Customers,43,129.0,0,2
959,60.0,3,43,5,4,5,545,Champions,43,129.0,0,0
960,138.0,1,9,1,1,2,112,Hibernating,9,27.0,1,4
961,108.0,4,33,5,5,5,555,Champions,33,99.0,0,2
964,129.0,6,26,2,5,4,254,At Risk,26,78.0,0,0
966,125.0,1,15,3,1,3,313,Others,15,45.0,1,2
968,131.0,3,24,2,4,4,244,At Risk,24,72.0,1,0
971,125.0,1,1,3,1,1,311,Hibernating,1,3.0,1,4
972,131.0,3,39,2,4,5,245,At Risk,39,117.0,0,4
973,110.0,1,15,5,1,3,513,Recent Customers,15,45.0,2,2
976,129.0,1,17,2,1,3,213,Others,17,51.0,1,1
977,111.0,1,6,4,1,1,411,Recent Customers,6,18.0,2,2
978,124.0,1,3,3,1,1,311,Hibernating,3,9.0,1,0
979,131.0,1,4,2,1,1,211,Hibernating,4,12.0,1,2
980,132.0,1,7,2,1,2,212,Hibernating,7,21.0,1,2
981,136.0,2,17,1,3,3,133,Others,17,51.0,1,0
983,140.0,1,15,1,1,3,113,Others,15,45.0,1,0
984,133.0,2,22,2,3,4,234,Others,22,66.0,1,0
986,139.0,1,1,1,1,1,111,Hibernating,1,3.0,1,3
992,118.0,1,2,4,1,1,411,Recent Customers,2,6.0,2,4
993,110.0,1,11,5,1,3,513,Recent Customers,11,33.0,2,2
995,89.0,4,35,5,5,5,555,Champions,35,105.0,0,2
998,125.0,3,38,3,4,5,345,Loyal Customers,38,114.0,0,2
1004,125.0,1,14,3,1,3,313,Others,14,42.0,1,1
1007,131.0,2,14,2,3,3,233,Others,14,42.0,1,2
1009,140.0,1,3,1,1,1,111,Hibernating,3,9.0,1,2
1011,104.0,2,31,5,3,5,535,Loyal Customers,31,93.0,2,2
1013,133.0,1,23,2,1,4,214,Others,23,69.0,1,1
1018,108.0,3,53,5,4,5,545,Champions,53,159.0,0,2
1021,127.0,3,50,3,4,5,345,Loyal Customers,50,150.0,0,2
1022,110.0,9,72,5,5,5,555,Champions,72,216.0,3,0
1023,129.0,2,27,2,3,4,234,Others,27,81.0,1,0
1024,135.0,6,9,1,5,2,152,At Risk,9,27.0,0,3
1026,138.0,1,1,1,1,1,111,Hibernating,1,3.0,1,1
1027,107.0,3,12,5,4,3,543,Loyal Customers,12,36.0,2,2
1028,110.0,1,13,5,1,3,513,Recent Customers,13,39.0,2,3
1034,121.0,1,11,3,1,3,313,Others,11,33.0,1,2
1035,137.0,1,19,1,1,4,114,Others,19,57.0,1,2
1036,132.0,1,17,2,1,3,213,Others,17,51.0,1,2
1037,140.0,1,10,1,1,2,112,Hibernating,10,30.0,1,2
1041,126.0,1,12,3,1,3,313,Others,12,36.0,1,0
1042,140.0,1,9,1,1,2,112,Hibernating,9,27.0,1,2
1044,131.0,3,16,2,4,3,243,At Risk,16,48.0,1,3
1049,128.0,2,4,2,3,1,231,Others,4,12.0,1,4
1050,128.0,2,6,2,3,1,231,Others,6,18.0,1,2
1051,130.0,1,1,2,1,1,211,Hibernating,1,3.0,1,1
1052,117.0,2,5,4,3,1,431,Others,5,15.0,2,2
1055,133.0,1,22,2,1,4,214,Others,22,66.0,1,2
1056,75.0,3,66,5,4,5,545,Champions,66,198.0,0,2
1059,106.0,2,53,5,3,5,535,Loyal Customers,53,159.0,0,2
1064,134.0,1,23,2,1,4,214,Others,23,69.0,1,0
1066,129.0,4,44,2,5,5,255,At Risk,44,132.0,0,3
1067,117.0,1,20,4,1,4,414,Recent Customers,20,60.0,2,2
1069,133.0,1,23,2,1,4,214,Others,23,69.0,1,2
1070,122.0,1,12,3,1,3,313,Others,12,36.0,1,0
1072,132.0,2,20,2,3,4,234,Others,20,60.0,1,0
1075,121.0,6,39,3,5,5,355,Loyal Customers,39,117.0,0,1
1078,132.0,1,10,2,1,2,212,Hibernating,10,30.0,1,2
1080,129.0,1,6,2,1,1,211,Hibernating,6,18.0,1,0
1082,110.0,1,8,5,1,2,512,Recent Customers,8,24.0,2,2
1083,122.0,2,14,3,3,3,333,Loyal Customers,14,42.0,1,3
1084,103.0,2,15,5,3,3,533,Loyal Customers,15,45.0,2,0
1088,125.0,1,15,3,1,3,313,Others,15,45.0,1,2
1095,122.0,2,15,3,3,3,333,Loyal Customers,15,45.0,1,0
1096,115.0,2,12,4,3,3,433,Loyal Customers,12,36.0,2,1
1106,126.0,2,17,3,3,3,333,Loyal Customers,17,51.0,1,0
1107,110.0,1,14,5,1,3,513,Recent Customers,14,42.0,2,3
1109,120.0,3,21,3,4,4,344,Loyal Customers,21,63.0,0,1
1119,110.0,1,11,5,1,3,513,Recent Customers,11,33.0,2,2
1120,110.0,9,85,5,5,5,555,Champions,85,255.0,3,1
1122,121.0,2,10,3,3,2,332,Others,10,30.0,2,0
1123,123.0,1,7,3,1,2,312,Hibernating,7,21.0,1,4
1124,119.0,1,10,4,1,2,412,Recent Customers,10,30.0,2,3
1126,110.0,1,6,5,1,1,511,Recent Customers,6,18.0,2,3
1128,99.0,2,20,5,3,4,534,Loyal Customers,20,60.0,2,0
1130,126.0,2,10,3,3,2,332,Others,10,30.0,1,3
1135,140.0,1,7,1,1,2,112,Hibernating,7,21.0,1,0
1137,111.0,1,15,4,1,3,413,Recent Customers,15,45.0,2,2
1138,125.0,4,14,3,5,3,353,Loyal Customers,14,42.0,0,1
1139,97.0,4,86,5,5,5,555,Champions,86,258.0,3,2
1140,113.0,2,9,4,3,2,432,Others,9,27.0,2,3
1141,112.0,3,28,4,4,4,444,Champions,28,84.0,0,2
1142,122.0,2,9,3,3,2,332,Others,9,27.0,1,1
1145,132.0,1,9,2,1,2,212,Hibernating,9,27.0,1,3
1147,96.0,2,25,5,3,4,534,Loyal Customers,25,75.0,2,1
1149,131.0,1,3,2,1,1,211,Hibernating,3,9.0,1,1
1150,127.0,3,27,3,4,4,344,Loyal Customers,27,81.0,0,2
1155,133.0,1,2,2,1,1,211,Hibernating,2,6.0,1,1
1156,106.0,2,48,5,3,5,535,Loyal Customers,48,144.0,0,2
1158,129.0,2,7,2,3,2,232,Others,7,21.0,1,3
1164,125.0,5,41,3,5,5,355,Loyal Customers,41,123.0,0,1
1165,139.0,1,9,1,1,2,112,Hibernating,9,27.0,1,0
1166,140.0,1,3,1,1,1,111,Hibernating,3,9.0,1,2
1168,134.0,1,5,2,1,1,211,Hibernating,5,15.0,1,2
1170,67.0,3,23,5,4,4,544,Champions,23,69.0,0,2
1171,127.0,2,6,3,3,1,331,Others,6,18.0,1,1
1173,125.0,1,3,3,1,1,311,Hibernating,3,9.0,1,3
1174,110.0,1,10,5,1,2,512,Recent Customers,10,30.0,2,2
1177,130.0,1,8,2,1,2,212,Hibernating,8,24.0,1,2
1181,140.0,1,10,1,1,2,112,Hibernating,10,30.0,1,0
1186,124.0,2,21,3,3,4,334,Loyal Customers,21,63.0,1,2
1188,131.0,1,10,2,1,2,212,Hibernating,10,30.0,1,0
1191,133.0,1,4,2,1,1,211,Hibernating,4,12.0,1,1
1194,110.0,1,13,5,1,3,513,Recent Customers,13,39.0,2,2
1196,91.0,2,18,5,3,4,534,Loyal Customers,18,54.0,2,2
1197,112.0,6,138,4,5,5,455,Champions,138,414.0,3,2
1198,135.0,1,14,1,1,3,113,Others,14,42.0,1,1
1199,104.0,3,51,5,4,5,545,Champions,51,153.0,0,2
1202,130.0,3,10,2,4,2,242,At Risk,10,30.0,1,0
1203,101.0,4,44,5,5,5,555,Champions,44,132.0,0,2
1205,140.0,1,4,1,1,1,111,Hibernating,4,12.0,1,0
1206,139.0,1,8,1,1,2,112,Hibernating,8,24.0,1,4
1209,115.0,2,18,4,3,4,434,Loyal Customers,18,54.0,2,0
1210,88.0,3,39,5,4,5,545,Champions,39,117.0,0,2
1213,90.0,5,33,5,5,5,555,Champions,33,99.0,0,0
1216,117.0,3,57,4,4,5,445,Champions,57,171.0,0,2
1220,135.0,1,7,1,1,2,112,Hibernating,7,21.0,1,0
1221,132.0,1,15,2,1,3,213,Others,15,45.0,1,2
1223,140.0,1,28,1,1,4,114,Others,28,84.0,1,2
1225,122.0,2,20,3,3,4,334,Loyal Customers,20,60.0,1,2
1227,140.0,1,5,1,1,1,111,Hibernating,5,15.0,1,0
1232,132.0,1,2,2,1,1,211,Hibernating,2,6.0,1,4
1233,110.0,1,9,5,1,2,512,Recent Customers,9,27.0,2,3
1234,133.0,1,8,2,1,2,212,Hibernating,8,24.0,1,0
1235,139.0,1,7,1,1,2,112,Hibernating,7,21.0,1,0
1236,137.0,1,10,1,1,2,112,Hibernating,10,30.0,1,1
1237,124.0,1,23,3,1,4,314,Others,23,69.0,1,2
1238,59.0,4,44,5,5,5,555,Champions,44,132.0,0,2
1240,127.0,2,31,3,3,5,335,Loyal Customers,31,93.0,1,0
1242,127.0,5,44,3,5,5,355,Loyal Customers,44,132.0,0,2
1246,126.0,5,36,3,5,5,355,Loyal Customers,36,108.0,0,3
1247,130.0,1,6,2,1,1,211,Hibernating,6,18.0,1,0
1249,133.0,1,9,2,1,2,212,Hibernating,9,27.0,1,1
1250,124.0,2,31,3,3,5,335,Loyal Customers,31,93.0,1,2
1254,124.0,1,5,3,1,1,311,Hibernating,5,15.0,1,0
1255,127.0,2,27,3,3,4,334,Loyal Customers,27,81.0,1,0
1259,133.0,1,5,2,1,1,211,Hibernating,5,15.0,1,4
1261,140.0,1,13,1,1,3,113,Others,13,39.0,1,2
1263,104.0,2,5,5,3,1,531,Others,5,15.0,2,2
1264,69.0,6,108,5,5,5,555,Champions,108,324.0,3,2
1265,119.0,1,4,4,1,1,411,Recent Customers,4,12.0,2,0
1266,115.0,2,8,4,3,2,432,Others,8,24.0,2,3
1267,133.0,1,17,2,1,3,213,Others,17,51.0,1,2
1268,133.0,1,11,2,1,3,213,Others,11,33.0,1,2
1271,127.0,2,19,3,3,4,334,Loyal Customers,19,57.0,1,2
1272,135.0,1,7,1,1,2,112,Hibernating,7,21.0,1,2
1274,121.0,1,3,3,1,1,311,Hibernating,3,9.0,1,1
1280,126.0,2,11,3,3,3,333,Loyal Customers,11,33.0,1,0
1285,115.0,4,23,4,5,4,454,Champions,23,69.0,0,0
1291,137.0,2,6,1,3,1,131,Others,6,18.0,1,3
1292,111.0,2,18,4,3,4,434,Loyal Customers,18,54.0,2,1
1293,120.0,3,24,3,4,4,344,Loyal Customers,24,72.0,0,2
1294,140.0,1,17,1,1,3,113,Others,17,51.0,1,2
1297,114.0,2,16,4,3,3,433,Loyal Customers,16,48.0,2,1
1299,140.0,1,10,1,1,2,112,Hibernating,10,30.0,1,2
1301,81.0,2,13,5,3,3,533,Loyal Customers,13,39.0,2,0
1310,127.0,7,44,3,5,5,355,Loyal Customers,44,132.0,3,2
1314,109.0,4,38,5,5,5,555,Champions,38,114.0,0,2
1315,135.0,1,6,1,1,1,111,Hibernating,6,18.0,1,2
1316,126.0,2,13,3,3,3,333,Loyal Customers,13,39.0,1,4
1320,126.0,5,15,3,5,3,353,Loyal Customers,15,45.0,0,2
1321,89.0,2,26,5,3,4,534,Loyal Customers,26,78.0,2,3
1322,110.0,1,3,5,1,1,511,Recent Customers,3,9.0,2,0
1325,99.0,2,8,5,3,2,532,Others,8,24.0,2,2
1326,137.0,1,1,1,1,1,111,Hibernating,1,3.0,1,4
1327,107.0,2,6,5,3,1,531,Others,6,18.0,2,0
1331,87.0,2,39,5,3,5,535,Loyal Customers,39,117.0,0,1
1337,112.0,1,1,4,1,1,411,Recent Customers,1,3.0,2,0
1338,110.0,1,22,5,1,4,514,Recent Customers,22,66.0,2,0
1339,116.0,1,20,4,1,4,414,Recent Customers,20,60.0,2,0
1343,119.0,2,18,4,3,4,434,Loyal Customers,18,54.0,2,0
1344,133.0,3,5,2,4,1,241,At Risk,5,15.0,1,2
1346,110.0,1,10,5,1,2,512,Recent Customers,10,30.0,2,2
1347,116.0,2,4,4,3,1,431,Others,4,12.0,2,1
1350,99.0,3,20,5,4,4,544,Champions,20,60.0,0,2
1351,114.0,1,8,4,1,2,412,Recent Customers,8,24.0,2,3
1352,118.0,3,40,4,4,5,445,Champions,40,120.0,0,0
1356,71.0,3,37,5,4,5,545,Champions,37,111.0,0,2
1358,110.0,1,4,5,1,1,511,Recent Customers,4,12.0,2,3
1359,119.0,2,6,4,3,1,431,Others,6,18.0,2,1
1360,96.0,3,27,5,4,4,544,Champions,27,81.0,0,2
1362,113.0,1,16,4,1,3,413,Recent Customers,16,48.0,2,2
1365,140.0,1,32,1,1,5,115,Others,32,96.0,1,2
1367,110.0,1,2,5,1,1,511,Recent Customers,2,6.0,2,4
1368,118.0,3,15,4,4,3,443,Loyal Customers,15,45.0,0,0
1370,110.0,1,7,5,1,2,512,Recent Customers,7,21.0,2,0
1372,128.0,2,33,2,3,5,235,Others,33,99.0,1,3
1375,132.0,1,7,2,1,2,212,Hibernating,7,21.0,1,1
1378,112.0,6,82,4,5,5,455,Champions,82,246.0,3,2
1381,115.0,3,26,4,4,4,444,Champions,26,78.0,0,2
1382,115.0,3,24,4,4,4,444,Champions,24,72.0,0,1
1386,93.0,2,63,5,3,5,535,Loyal Customers,63,189.0,0,0
1387,110.0,2,4,5,3,1,531,Others,4,12.0,2,1
1388,115.0,2,44,4,3,5,435,Loyal Customers,44,132.0,0,0
1389,140.0,1,14,1,1,3,113,Others,14,42.0,1,0
1390,111.0,3,21,4,4,4,444,Champions,21,63.0,0,2
1392,110.0,2,6,5,3,1,531,Others,6,18.0,2,3
1393,96.0,2,9,5,3,2,532,Others,9,27.0,2,0
1396,106.0,3,12,5,4,3,543,Loyal Customers,12,36.0,2,3
1397,128.0,1,8,2,1,2,212,Hibernating,8,24.0,1,0
1398,128.0,1,4,2,1,1,211,Hibernating,4,12.0,1,0
1400,120.0,1,8,3,1,2,312,Hibernating,8,24.0,2,3
1402,131.0,1,7,2,1,2,212,Hibernating,7,21.0,1,2
1403,116.0,1,15,4,1,3,413,Recent Customers,15,45.0,2,0
1404,116.0,4,23,4,5,4,454,Champions,23,69.0,0,2
1405,125.0,2,11,3,3,3,333,Loyal Customers,11,33.0,1,0
1409,111.0,2,13,4,3,3,433,Loyal Customers,13,39.0,2,2
1410,132.0,1,17,2,1,3,213,Others,17,51.0,1,0
1412,135.0,1,2,1,1,1,111,Hibernating,2,6.0,1,4
1414,97.0,3,48,5,4,5,545,Champions,48,144.0,0,2
1418,110.0,1,4,5,1,1,511,Recent Customers,4,12.0,2,1
1420,113.0,7,53,4,5,5,455,Champions,53,159.0,3,0
1421,128.0,1,8,2,1,2,212,Hibernating,8,24.0,1,0
1424,108.0,5,161,5,5,5,555,Champions,161,483.0,3,2
1427,126.0,2,9,3,3,2,332,Others,9,27.0,1,0
1428,127.0,9,36,3,5,5,355,Loyal Customers,36,108.0,3,0
1429,114.0,2,36,4,3,5,435,Loyal Customers,36,108.0,0,2
1431,110.0,1,8,5,1,2,512,Recent Customers,8,24.0,2,1
1433,127.0,1,31,3,1,5,315,Others,31,93.0,1,2
1435,110.0,1,5,5,1,1,511,Recent Customers,5,15.0,2,1
1437,114.0,1,9,4,1,2,412,Recent Customers,9,27.0,2,0
1438,99.0,6,19,5,5,4,554,Champions,19,57.0,0,2
1441,134.0,1,15,2,1,3,213,Others,15,45.0,1,0
1450,131.0,1,7,2,1,2,212,Hibernating,7,21.0,1,0
1451,113.0,1,6,4,1,1,411,Recent Customers,6,18.0,2,2
1453,131.0,2,15,2,3,3,233,Others,15,45.0,1,2
1454,134.0,1,8,2,1,2,212,Hibernating,8,24.0,1,2
1455,132.0,1,2,2,1,1,211,Hibernating,2,6.0,1,1
1456,126.0,1,12,3,1,3,313,Others,12,36.0,1,3
1457,100.0,2,13,5,3,3,533,Loyal Customers,13,39.0,2,1
1461,110.0,1,16,5,1,3,513,Recent Customers,16,48.0,2,2
1464,103.0,2,13,5,3,3,533,Loyal Customers,13,39.0,2,0
1466,79.0,3,29,5,4,4,544,Champions,29,87.0,0,2
1467,140.0,1,2,1,1,1,111,Hibernating,2,6.0,1,0
1468,131.0,1,5,2,1,1,211,Hibernating,5,15.0,1,0
1470,136.0,1,1,1,1,1,111,Hibernating,1,3.0,1,0
1473,114.0,2,6,4,3,1,431,Others,6,18.0,2,1
1477,130.0,1,7,2,1,2,212,Hibernating,7,21.0,1,2
1479,126.0,2,27,3,3,4,334,Loyal Customers,27,81.0,1,2
1480,102.0,4,20,5,5,4,554,Champions,20,60.0,0,0
1482,92.0,2,12,5,3,3,533,Loyal Customers,12,36.0,2,1
1483,120.0,1,25,3,1,4,314,Others,25,75.0,2,2
1484,119.0,1,7,4,1,2,412,Recent Customers,7,21.0,2,1
1487,104.0,4,22,5,5,4,554,Champions,22,66.0,0,0
1489,82.0,2,7,5,3,2,532,Others,7,21.0,2,0
1490,128.0,4,34,2,5,5,255,At Risk,34,102.0,0,0
1491,135.0,1,4,1,1,1,111,Hibernating,4,12.0,1,4
1493,136.0,2,11,1,3,3,133,Others,11,33.0,1,0
1495,110.0,1,9,5,1,2,512,Recent Customers,9,27.0,2,0
1496,127.0,2,26,3,3,4,334,Loyal Customers,26,78.0,1,0
1497,97.0,2,14,5,3,3,533,Loyal Customers,14,42.0,2,0
1498,132.0,1,19,2,1,4,214,Others,19,57.0,1,2
1502,110.0,1,19,5,1,4,514,Recent Customers,19,57.0,2,2
1506,126.0,2,11,3,3,3,333,Loyal Customers,11,33.0,1,2
1508,110.0,1,19,5,1,4,514,Recent Customers,19,57.0,2,2
1513,137.0,1,4,1,1,1,111,Hibernating,4,12.0,1,0
1519,135.0,1,4,1,1,1,111,Hibernating,4,12.0,1,4
1520,111.0,3,32,4,4,5,445,Champions,32,96.0,0,2
1522,110.0,1,15,5,1,3,513,Recent Customers,15,45.0,2,2
1523,132.0,2,19,2,3,4,234,Others,19,57.0,1,2
1525,135.0,1,4,1,1,1,111,Hibernating,4,12.0,1,0
1526,133.0,1,6,2,1,1,211,Hibernating,6,18.0,1,2
1527,96.0,4,75,5,5,5,555,Champions,75,225.0,3,2
1531,118.0,2,29,4,3,4,434,Loyal Customers,29,87.0,2,2
1535,112.0,1,15,4,1,3,413,Recent Customers,15,45.0,2,2
1537,121.0,2,19,3,3,4,334,Loyal Customers,19,57.0,2,0
1538,98.0,3,19,5,4,4,544,Champions,19,57.0,0,2
1540,118.0,4,35,4,5,5,455,Champions,35,105.0,0,0
1542,99.0,5,32,5,5,5,555,Champions,32,96.0,0,1
1545,130.0,2,23,2,3,4,234,Others,23,69.0,1,1
1546,118.0,2,7,4,3,2,432,Others,7,21.0,2,2
1547,133.0,1,12,2,1,3,213,Others,12,36.0,1,0
1548,134.0,1,19,2,1,4,214,Others,19,57.0,1,1
1549,126.0,5,36,3,5,5,355,Loyal Customers,36,108.0,0,3
1553,119.0,2,15,4,3,3,433,Loyal Customers,15,45.0,2,2
1558,132.0,2,25,2,3,4,234,Others,25,75.0,1,2
1560,140.0,1,1,1,1,1,111,Hibernating,1,3.0,1,0
1561,83.0,2,12,5,3,3,533,Loyal Customers,12,36.0,2,1
1562,137.0,1,19,1,1,4,114,Others,19,57.0,1,2
1563,133.0,3,69,2,4,5,245,At Risk,69,207.0,0,2
1564,130.0,1,6,2,1,1,211,Hibernating,6,18.0,1,1
1566,133.0,1,12,2,1,3,213,Others,12,36.0,1,4
1571,118.0,2,17,4,3,3,433,Loyal Customers,17,51.0,2,2
1574,101.0,3,6,5,4,1,541,Others,6,18.0,2,2
1575,105.0,3,57,5,4,5,545,Champions,57,171.0,0,2
1576,126.0,1,15,3,1,3,313,Others,15,45.0,1,2
1579,139.0,1,3,1,1,1,111,Hibernating,3,9.0,1,1
1580,100.0,2,18,5,3,4,534,Loyal Customers,18,54.0,2,2
1581,125.0,3,26,3,4,4,344,Loyal Customers,26,78.0,0,2
1583,139.0,1,2,1,1,1,111,Hibernating,2,6.0,1,0
1584,135.0,3,25,1,4,4,144,At Risk,25,75.0,1,2
1587,110.0,2,53,5,3,5,535,Loyal Customers,53,159.0,0,2
1593,103.0,2,28,5,3,4,534,Loyal Customers,28,84.0,2,2
1595,91.0,3,52,5,4,5,545,Champions,52,156.0,0,2
1600,126.0,1,11,3,1,3,313,Others,11,33.0,1,2
1603,135.0,1,4,1,1,1,111,Hibernating,4,12.0,1,3
1606,110.0,1,4,5,1,1,511,Recent Customers,4,12.0,2,0
1609,132.0,1,19,2,1,4,214,Others,19,57.0,1,2
1610,126.0,1,3,3,1,1,311,Hibernating,3,9.0,1,2
1612,112.0,1,5,4,1,1,411,Recent Customers,5,15.0,2,0
1613,119.0,1,6,4,1,1,411,Recent Customers,6,18.0,2,0
1614,125.0,1,3,3,1,1,311,Hibernating,3,9.0,1,0
1615,133.0,1,13,2,1,3,213,Others,13,39.0,1,2
1617,127.0,2,12,3,3,3,333,Loyal Customers,12,36.0,1,4
1619,128.0,1,3,2,1,1,211,Hibernating,3,9.0,1,4
1621,111.0,7,45,4,5,5,455,Champions,45,135.0,3,0
1622,110.0,1,1,5,1,1,511,Recent Customers,1,3.0,2,0
1623,110.0,1,10,5,1,2,512,Recent Customers,10,30.0,2,0
1625,110.0,1,5,5,1,1,511,Recent Customers,5,15.0,2,4
1629,81.0,4,79,5,5,5,555,Champions,79,237.0,3,0
1633,110.0,1,34,5,1,5,515,Recent Customers,34,102.0,2,2
1635,131.0,1,3,2,1,1,211,Hibernating,3,9.0,1,2
1636,117.0,1,15,4,1,3,413,Recent Customers,15,45.0,2,2
1638,140.0,1,5,1,1,1,111,Hibernating,5,15.0,1,0
1639,130.0,1,8,2,1,2,212,Hibernating,8,24.0,1,0
1642,135.0,1,5,1,1,1,111,Hibernating,5,15.0,1,3
1643,131.0,2,12,2,3,3,233,Others,12,36.0,1,0
1644,127.0,2,20,3,3,4,334,Loyal Customers,20,60.0,1,2
1648,126.0,2,41,3,3,5,335,Loyal Customers,41,123.0,0,2
1652,122.0,2,58,3,3,5,335,Loyal Customers,58,174.0,0,1
1654,129.0,2,14,2,3,3,233,Others,14,42.0,1,2
1657,136.0,1,1,1,1,1,111,Hibernating,1,3.0,1,4
1658,112.0,4,17,4,5,3,453,Loyal Customers,17,51.0,0,3
1659,134.0,1,14,2,1,3,213,Others,14,42.0,1,3
1665,126.0,1,8,3,1,2,312,Hibernating,8,24.0,1,0
1666,123.0,5,45,3,5,5,355,Loyal Customers,45,135.0,0,2
1667,118.0,1,15,4,1,3,413,Recent Customers,15,45.0,2,2
1670,125.0,2,27,3,3,4,334,Loyal Customers,27,81.0,1,2
1672,139.0,1,8,1,1,2,112,Hibernating,8,24.0,1,0
1674,131.0,1,19,2,1,4,214,Others,19,57.0,1,2
1678,110.0,1,12,5,1,3,513,Recent Customers,12,36.0,2,2
1679,100.0,2,27,5,3,4,534,Loyal Customers,27,81.0,2,3
1680,137.0,1,2,1,1,1,111,Hibernating,2,6.0,1,4
1681,130.0,1,11,2,1,3,213,Others,11,33.0,1,1
1683,135.0,4,33,1,5,5,155,At Risk,33,99.0,0,1
1685,100.0,3,15,5,4,3,543,Loyal Customers,15,45.0,2,3
1687,140.0,1,12,1,1,3,113,Others,12,36.0,1,2
1691,133.0,2,41,2,3,5,235,Others,41,123.0,1,0
1697,80.0,3,16,5,4,3,543,Loyal Customers,16,48.0,2,0
1699,107.0,3,10,5,4,2,542,Others,10,30.0,2,1
1702,130.0,2,25,2,3,4,234,Others,25,75.0,1,2
1704,112.0,4,28,4,5,4,454,Champions,28,84.0,0,2
1705,104.0,4,36,5,5,5,555,Champions,36,108.0,0,2
1706,128.0,1,14,2,1,3,213,Others,14,42.0,1,3
1713,138.0,1,1,1,1,1,111,Hibernating,1,3.0,1,0
1715,129.0,2,34,2,3,5,235,Others,34,102.0,1,2
1716,116.0,3,58,4,4,5,445,Champions,58,174.0,0,0
1718,140.0,1,3,1,1,1,111,Hibernating,3,9.0,1,0
1721,115.0,5,81,4,5,5,455,Champions,81,243.0,3,2
1724,132.0,1,16,2,1,3,213,Others,16,48.0,1,2
1725,125.0,3,22,3,4,4,344,Loyal Customers,22,66.0,0,2
1727,128.0,2,35,2,3,5,235,Others,35,105.0,1,2
1730,125.0,1,17,3,1,3,313,Others,17,51.0,1,0
1732,125.0,2,85,3,3,5,335,Loyal Customers,85,255.0,0,2
1734,129.0,1,18,2,1,4,214,Others,18,54.0,1,1
